z_t_math_base,z_t_math_end,blockZZ,treatment,spillover_class,in_person_sch,z_baseline,age2,female,father_jhs,mother_jhs,ses1,class_size,t_female,t_age2,t_exp,t_4yrcoll,t_cert,t_major_math,t_rank_yigao,b_t_math_t_direct,e_t_math_t_direct,b_t_math_t_active,e_t_math_t_active,b_t_math_fixed,e_t_math_fixed,b_t_math_rules,e_t_math_rules,b_t_math_inquiry,e_t_math_inquiry,t_intr_mot_base,t_intr_mot_end,t_prosoc_mot_base,t_prosoc_mot_end,blockZ
.088338196,.29315862,10,0,1,0,.36992216,13.318686,.41666666,.60000002,.53333336,-.5226062831746884,60,1,43.044491,22,1,1,0,1,1.5342995,-2.0181696,.32191831,.0085016219,.62538314,-.40352723,.31504428,-.83966452,.97786903,-.9124642,.96874642,-.45959508,.56565154,-.025696903,1
.68756992,.29315862,30,0,0,0,1.0739833,15.205622,.62666667,.66666669,.61333334,-.3373528433167232,75,0,37.464748,18,0,1,1,1,.092325605,-2.0181696,.055036951,.0085016219,-.23460098,-.40352723,-.75800329,-.83966452,-1.3009312,-.9124642,-1.1587316,-.45959508,-1.8104105,-.025696903,3
1.0870577,.29315862,40,0,1,0,-.040042564,13.706174,.5,.41176471,.23529412,.4417088208288409,51,0,40.380562,21,0,1,0,1,.22538047,.9945634,.033057489,.63174075,.080811761,-.31356475,1.1453378,1.1107537,-1.9104178,-.004593364,-1.7411746,-1.3618653,-1.3532366,-2.5103016,4
-.51089352,-.048864014,60,0,0,0,.22257802,15.247365,.64999998,.5,.30000001,.3741323943194706,40,1,47.96167,28,0,1,1,1,.057292383,.3513467,1.0164735,-1.192809,-.27266774,1.6119832,1.4256423,2.0628133,.49869403,1.2827435,.96874642,.58100575,.88152665,.47592926,6
-.51089352,.1221473,10,0,1,0,-.031010289,13.253427,.37209302,.48837209,.39534885,-.008109854308699,43,1,37.798767,18,0,1,0,1,.99718362,2.0256598,-.096898437,.31209105,1.1551176,.0095618553,-.78699034,-.87569362,-.53019851,-.46088147,.69050503,.13043147,.6028868,-.78218269,1
-.51089352,-.56189793,30,0,0,0,-.13324594,15.242042,.42222223,.5777778,.42222223,-.166920180315593,45,0,44.632442,25,0,1,0,1,1.1293727,.59232128,.4204087,-.066222034,-.093950756,.17835177,.65169621,.59655023,-.53019851,.19691296,.69050503,1.6938865,.6028868,.47592926,3
-.71063739,.63518125,40,0,1,0,-.3731043,13.788323,.43396226,.2962963,.35185185,.279100868499897,54,1,53.295002,35,0,1,1,1,-.49052536,-.9621495,1.8076931,1.1051557,.020221096,1.6609806,.37634546,.27689499,1.5918349,1.6274928,-.25893682,2.6053579,-1.1786603,.75407392,4
-2.5083325,-.47211701,60,0,0,0,-.33022973,15.735692,.52499998,.375,.175,.1043559537501366,40,1,38.959618,18,1,1,0,1,.8914867,-.61704576,.055036951,-.21677044,-.27548772,-.06475132,.65937561,-.28620034,.49869403,-2.7589335,.96874642,.91215891,1.0188677,.96332812,6
.28808209,.63518125,41,1,1,1,-.070684589,13.742818,.55263156,.53846157,.30769232,.6844184967195789,39,1,37.295002,16,0,1,0,1,-.036441259,.82741803,-.043453451,.85701269,-1.6115619,-1.0512971,-1.940136,.07539092,-.47125745,-.45617607,.96874642,.91215891,.28701168,-.0028942833,4
.28808209,.29315862,51,1,0,1,.2734724,14.530747,.60000002,.40909091,.31111112,.2393659492221719,45,0,36.380562,15,0,1,0,1,-.81728387,-.11601978,.75662309,1.1230129,.63339472,.72819489,-.98786557,.59752542,.58201641,1.2146369,-.60224879,-.71386778,.6028868,.7082274,5
-.91038132,-.21987534,42,2,0,0,-.4318307,13.259545,.31707317,.51219511,.41463414,.044862533003234,41,1,25.212868,2.5,1,1,0,0,-.8814652,-.95201987,-.72915161,-.36981148,.14445648,-.16678673,-.15962888,-1.0702952,1.1367447,-.43150184,.72961533,-.52216679,.70299262,.21541783,4
.48782599,.46416995,52,2,1,0,.50597793,14.053442,.66666669,.56862748,.43137255,-.0473862222203311,51,0,35.211498,15,1,1,1,0,-.2502948,.61901385,-.21184444,-.35901612,2.5483098,1.8641773,.35532027,.19202742,-.69153476,-1.4480982,-.01980578,-.52216679,-.76267928,.20660125,5
-.1114057,-.90392059,12,2,0,0,.5674355,13.357974,.59677422,.39344263,.26229507,.5229048367603198,62,0,39.126625,20,0,1,0,1,-1.1982979,-.57118958,.055036951,-.8968761,-1.3322678,-.97064626,-.24468078,-.12503503,-.082138166,-.004593364,-.60224879,-.97274107,-.48403937,-.28079766,1
-.91038132,.80619258,22,2,1,0,-.59556884,14.789479,.5,.5,.2857143,.4064753255688401,42,0,44.128677,18,0,1,1,1,-.88469553,-1.1719067,1.8076931,1.1588054,-1.406401,-1.195068,.096040905,.27689499,.36592227,-.46088147,-2.4360619,-.90556872,-.66257346,-.039682936,2
.48782599,.80619258,11,1,1,0,.063999191,13.957707,.42857143,.23684211,.078947365,.5991430083128234,38,0,32.465435,16,1,1,1,1,-1.2704674,-.94171262,.89084446,.85521591,-.32512751,-1.4026378,.55301595,.1639294,1.3902454,-.46088147,.62543452,.58100575,.0712424,-.74515277,1
.28808209,.1221473,21,1,0,0,.33426669,14.501284,.5625,.328125,.234375,.3453422920776105,64,0,40.213551,20,1,1,0,1,-.13181952,-.80554795,-.93129158,-.35901612,-.88698667,1.0617245,-1.696283,-.94670272,-.30280161,-.95589662,-.06118929,.24985263,-1.3394362,-.81063712,2
-.3111496,.63518125,10,0,0,0,.76091802,12.967879,.4642857,.58928573,.51785713,-.056409766239901,56,1,23.63039,2,1,1,0,0,1.3455709,.50070566,-.31033483,.0085016219,.20374238,-.42599714,.022277979,.71049106,-.082138166,-.004593364,-.25893682,-.19101356,-.34669834,-.27198109,1
.48782599,1.1482152,20,0,1,0,.23385324,14.413235,.41509435,.6226415,.47169811,.0374838289922042,53,1,38.959618,19,0,1,0,1,.30910552,.36408508,.67416769,.63174075,.43513536,.30703932,-.61660403,.07549385,-.082138166,-.004593364,-.99293458,-.19101356,-.34669834,-.016880335,2
-.1114057,.1221473,40,0,1,0,-.30779892,13.330802,.5471698,.3773585,.35849056,.6403882400708212,53,1,40.876114,17,0,1,0,1,-.032147542,.50052875,-.51247478,-1.530394,-.29173234,-.024711097,.54533666,-.7283349,.55591255,-1.3593415,-1.5020435,1.133599,-1.1786603,.21541783,4
.48782599,.46416995,60,0,0,0,-.094050176,15.723933,.52380955,.33333334,.21428572,.4432126163563234,42,0,36.960987,18,1,1,0,1,.69433975,.58506453,.055036951,.30001545,.46487957,.079492569,.39241686,.71049106,-.082138166,-.004593364,.10806207,.58100575,2.090034,.67636704,6
-.3111496,-.048864014,12,2,1,0,-.52530074,13.394313,.61818182,.5090909,.41818181,.1269973088576772,55,0,33.295002,10,0,1,0,1,.59924471,-.31040028,-.58607322,-.35901612,.09640222,.26327246,-1.2729526,-.75846791,-.8504104,-.004593364,-.25893682,-1.3038942,-.34669834,-.27198109,1
.28808209,.1221473,32,2,0,0,-.23720653,15.504705,.640625,.484375,.390625,-.0260996095269322,64,0,37.127995,15,0,1,1,1,.38269261,1.4680696,-.31033483,-.72653389,1.3368179,.51166183,.10938668,.30768874,-1.272367,-.004593364,-.62593573,.047828786,-.20935728,-1.0144807,3
.28808209,.97720391,12,2,1,1,-.58882815,13.45677,.59574467,.38297874,.36170211,.7282494555635418,47,0,40.295689,18,0,1,0,1,.17586499,.19906195,-.97342438,.0085016219,-.33482471,.038408998,.053039316,.11152285,.26672781,-.39277497,-.25893682,-1.3038942,.24977644,-.52708185,1
.48782599,.63518125,32,2,0,1,-.37020206,15.519072,.53488374,.45454547,.27272728,.5642167146990108,44,1,40.046543,17,0,1,0,1,-.23494963,-1.1619426,.12863536,.63174075,-.36934087,-.78587711,.32661584,.044597171,.7147882,-.004593364,.96874642,.91215891,.20662364,.7082274,3
1.2868016,.63518125,10,0,1,0,-1.0220768,13.457678,.6388889,.3611111,.30555555,.5655284671655169,36,1,36.960987,17,0,1,0,1,.49395642,-.6732806,1.0395393,1.2652586,-1.2985661,.028690889,.88605833,.99935251,1.1341945,.87860322,.96874642,.91215891,.28701168,.0061634984,1
.88731378,.80619258,20,0,0,0,-.72012538,14.542014,.60784316,.49019608,.098039217,.4910364638590726,51,0,39.545517,18,0,1,0,1,.10182054,-.14759824,.25535089,.54764181,-1.1204163,-2.6526437,.88605833,.5657565,.52479792,1.6709251,.25843561,-.19101356,.38515773,.96332812,2
-.71063739,.80619258,12,2,0,0,.4306955,14.079187,.61538464,.40384614,.13461539,.7434886069781702,52,1,43.545517,25,0,1,1,1,.92906618,-.47877529,.67125517,.21057342,-.37206006,-.66465896,.9424057,-.84236032,.33981839,-2.1931896,-.32173419,.91215891,.38711751,.19261524,1
.88731378,.63518125,22,2,1,0,-.20849216,14.486881,.66666669,.43137255,.13725491,.750704267577737,51,0,44.547569,22,0,1,1,1,-1.8540744,.82590067,-1.2271835,-.66080874,-.62711316,.38610852,-.16323854,-.0041384781,-.082138166,.44698936,.34719312,.91215891,.70299262,.48474586,2
-2.1088448,-.73290926,40,0,1,0,-.3304441,13.693263,.4107143,.4642857,.21428572,.6824979562958104,56,0,38.464066,19,0,1,1,0,1.4730213,.5671975,.055036951,-.0094337687,.21231855,.69360679,-1.2247146,-2.0633156,.55591255,.62852681,.32350612,.32213247,-1.1217071,.62510997,4
-1.1101252,.80619258,50,0,0,0,-.15369593,14.670546,.41666666,.55000001,.40000001,.6905425893645594,60,1,35.044491,15.2,0,1,0,1,.51930296,.31545478,.055036951,-.039366469,-.49830449,-.25927499,-1.1799387,-1.1121281,-.082138166,-.18142547,.34719312,.66299373,-.6253382,.24363112,5
-.51089352,.29315862,40,0,1,0,.26564491,13.703717,.5869565,.45652175,.41304347,.3571225735294887,46,0,37.798767,18,0,1,0,1,-.42476133,-.69417274,-.31033483,.737638,.23679051,-.2603659,.072290167,1.5443498,-.082138166,-.004593364,-.79173267,.91215891,1.0188677,.0061634984,4
.88731378,.63518125,60,0,0,0,-.47277915,15.823901,.54000002,.46000001,.30000001,.1567243045418231,50,1,40.213551,17,0,1,1,1,-.55890548,.43178749,.055036951,-.51856303,.66181707,.25230789,-1.0560058,-.67516458,-1.7561113,-2.3019152,-2.3473046,-.44988692,-2.9404893,-.7505635,6
-.3111496,-1.2459432,42,2,0,0,-1.2725574,13.785295,.31578946,.52631581,.18421052,.6166350774055868,38,0,34.713211,16,0,1,0,0,1.9972812,-.1718042,-.6179961,-.59508359,.88230658,.2960434,.32633328,-1.1532363,-1.3582395,.45169476,.96874642,.00068742194,1.0188677,.69400012,4
-.1114057,-1.2459432,52,2,1,0,-1.4283941,14.848999,.45161289,.51612902,.19354838,.512499635746544,62,0,51.126625,30,1,1,0,1,.43673792,-1.0417917,-.36377981,-.8968761,.011856273,.69591463,.088361531,-1.4746617,-.082138166,-.004593364,.96874642,.58100575,1.0188677,.43889937,5
1.0870577,.63518125,10,0,1,0,-.66219652,13.177204,.2631579,.52631581,.44736841,.6788093964193056,38,1,42.959618,18,0,1,1,0,.44090793,.91313034,.055036951,.0085016219,.09640222,.11905984,.65937561,.39342859,-.082138166,-.004593364,.96874642,.91215891,1.0188677,.96332812,1
.28808209,.63518125,20,0,0,0,.6662901,14.072491,.52272725,.72727275,.61363637,.2285888786673629,44,1,34.212185,16,0,1,1,1,-1.8826492,.91313034,-1.5667852,.0085016219,-.01247414,.11905984,-.25279033,.39342859,-.69153476,-.004593364,.96874642,.91215891,-.34669834,.96332812,2
-1.1101252,-.56189793,11,1,1,0,-.97034711,13.532169,.41666666,.45833334,.33333334,.4777655979047925,24,0,37.875427,19,1,1,0,0,.59924471,.74075168,.055036951,.0085016219,-.62783539,-.40435767,.32633328,.16549376,-.082138166,-.004593364,.96874642,.91215891,-.84306729,.48474586,1
.68756992,.63518125,21,1,0,0,-1.2517612,14.599198,.53571427,.60714287,.32142857,.5372000077992781,28,0,39.712524,20,0,1,0,1,-.39014757,1.0085918,.33077538,1.1212161,.27243593,-.20994532,1.1453378,1.3121549,-.082138166,.78772861,-.25893682,.58100575,.20662364,.96332812,2
.28808209,.63518125,11,1,0,1,-.69767606,13.59323,.41818181,.58181816,.25454545,.2361287857396941,55,1,27.126625,3,1,1,0,0,.47879711,.44065729,-.31033483,.0085016219,.10122261,-.13571803,-1.6012124,-2.3351569,-.082138166,.45169476,.10806207,-.52216679,-.81963235,-.27198109,1
-.1114057,.29315862,21,1,1,1,-.48876709,14.501723,.49122807,.50877196,.24561404,.3875032558698684,57,0,44.046543,26,0,1,0,1,-.71765894,-.49418581,.40437379,-.068018921,.2920664,-.19053479,-.25279033,.91189218,.076737516,-.43150184,-.49806792,.14013959,-.34669834,.20660125,2
-1.509613,-.21987534,40,0,0,0,-.73953861,13.373854,.40000001,.56,.38,.6279990912650494,50,1,29.875427,6,1,1,0,0,1.2467619,.56770301,-.82764196,.81942332,.62817085,.45754826,.13313739,1.1107537,-.91931784,.62852681,-.25893682,.32213247,.069282599,.96332812,4
.28808209,.80619258,50,0,1,0,-.76582044,14.626411,.4375,.546875,.40625,.5171461123869519,64,1,31.126625,8,1,1,1,0,-2.3501139,.77721488,1.1665829,.81942332,.881706,1.5481962,-.085865974,1.1107537,-.91931784,.62852681,.060688037,-.071592443,-.34669834,.20660125,5
.28808209,.80619258,10,0,1,0,-1.0674914,13.766852,.40000001,.62857145,.22857143,.6809368048281966,35,0,37.713894,16,0,1,1,0,-1.351795,-1.7302761,.67125517,.57809108,-.76933813,-1.3406683,-.20801435,-.43686226,-.082138166,-.004593364,.69050503,.91215891,-.34669834,.96332812,1
.28808209,.29315862,30,0,0,0,.28844249,16.113808,.61363637,.63636363,.31818181,.6448611013487144,44,0,43.293636,23,0,1,0,1,.64307022,-1.4386456,.32191831,-.72653389,1.5142965,-1.4716284,.65937561,.71049106,-.082138166,-.46088147,.019304562,-.19101356,-.34669834,.96332812,3
-1.1101252,-.048864014,41,1,1,0,-.13393848,13.81296,.36734694,.5714286,.26530612,.8104072103375656,49,0,37.212868,17,0,1,0,1,-.18721187,1.4775945,-.59919566,-.51732206,.29209867,1.1053522,.31026188,-.35296986,.36838272,-.52428257,.62543452,.58100575,.46554574,.43889937,4
-.91038132,-.048864014,51,1,0,0,-.32812914,14.665884,.51785713,.51785713,.2857143,.5096117415348904,56,0,37.875427,21,0,1,0,1,.79744315,2.1784089,-.59919566,-.35901612,-.045700833,1.0240074,.096040905,-.35296986,-.87906444,-1.3146983,.62543452,.072967231,.049564831,-.29502493,5
-.1114057,.29315862,41,1,0,1,.80445153,13.292813,.61666667,.58333331,.38333333,.2470782795145593,60,0,38.631073,17,0,1,0,1,-1.1988117,-.46384522,1.5319548,1.1588054,-.042363368,-.69646508,1.6953267,.74313217,1.7461413,1.1465304,.10806207,.46158466,1.0188677,.96332812,4
-.51089352,.46416995,51,1,1,1,-.73011583,14.712183,.375,.40000001,.2,.4274130687764061,40,1,36.128677,16.5,0,1,0,1,.045860831,-.53920728,.74776608,.8033632,-1.1644264,-.69308543,-.017998038,.82972032,.56009567,.5991472,.34719312,.91215891,-.48403937,-.48664618,5
.48782599,-3.6401017,10,0,0,0,.73408741,13.145063,.53125,.703125,.46875,-.0563788146033292,64,1,26.294319,4,1,1,1,0,.14101741,1.6083319,.055036951,.23377366,-.016425997,.34949988,-.25279033,.31815925,-.082138166,.45169476,-.25893682,.91215891,-.34669834,.69400012,1
.088338196,.1221473,20,0,1,0,1.0379773,14.313273,.75757575,.69696969,.43939394,-.3689030652330993,66,1,42.045174,20,1,1,0,1,-.44859055,-.72659427,-1.5563668,-.52349859,.42357317,.16326839,.32633328,.71049106,-.082138166,-.004593364,.28212258,.58100575,-.34669834,-.039682936,2
.48782599,.29315862,12,2,1,1,.44544196,13.209084,.5,.55882353,.5,-.1625489953023322,68,0,34.212185,16,1,1,0,0,-.2144461,-.55265075,-3.1984351,-.8968761,.79057914,-.33112243,.65937561,.51432514,-.92605126,-.004593364,.62543452,.91215891,.10651787,.96332812,1
.28808209,-.39088663,22,2,0,1,.73116785,14.147412,.46575344,.69863015,.58904111,-.6920853403061588,73,0,51.126625,32,0,1,1,1,.97058159,-.48204428,-.31033483,-.8968761,1.550969,.82237571,-.47497314,.19202742,-.082138166,-.072699882,-.25893682,.06325911,.10651787,1.7109975,2
.28808209,.1221473,41,1,1,1,-.01099648,13.223021,.375,.54166669,.29166666,.3674263621731357,72,1,49.379875,31,0,1,0,1,.70703,-1.0315621,-.58607322,-.25749847,-.19062389,-.25927499,-.091760963,-1.0305953,-.27669781,-.46088147,-1.4866202,-.42985591,-1.9477515,-.71918553,4
1.0870577,-.048864014,51,1,0,1,-.2527681,14.582064,.4861111,.45833334,.20833333,.4767922553179463,72,1,37.212868,16,0,1,1,1,.59502459,-.0021578427,-.46986878,-.32900506,-.80938071,-.61478466,-.25279033,-.2046674,-.11782215,-1.0469916,.72961533,-.72357583,-.34669834,-.7964099,5
-.3111496,-3.6401017,10,0,1,0,-.18921918,13.954267,.3877551,.51020408,.46938777,.5211264594821289,49,1,26.045174,3.5,1,1,0,0,.52032453,.62358147,.67416769,-.068018921,1.0578799,.28620419,1.9993819,-1.5578619,1.7793648,-1.3393726,-.25893682,-2.0759134,.14967063,-.99167818,1
-.51089352,-3.6401017,20,0,0,0,-.23566505,14.687568,.65853661,.65853661,.43902439,.407918816047815,41,0,41.127995,18,1,1,1,1,-.48910776,.78786194,.45781878,.48769814,-.66247338,-1.3417864,1.6953267,1.3069196,1.807929,-.45617607,.96874642,.91215891,.10651787,.96332812,2
-.51089352,-.39088663,12,2,1,1,.56266659,13.107171,.38028169,.80281693,.74647886,-1.094272116000832,71,1,43.96167,23,0,1,0,1,.30910552,.43178749,.055036951,-.78949863,-1.1656803,-1.3406683,.65937561,.12199339,-.66581708,-.004593364,.62543452,.25956073,.88152665,-.27198109,1
.088338196,.63518125,32,2,0,1,.4589366,15.079972,.56,.73333335,.66666669,-1.161927181487036,75,0,35.293636,16,0,1,0,1,1.0902072,.30463684,-1.5029218,-.95180595,-.1044034,.036419652,.65937561,.19726267,-.082138166,-.60833395,.96874642,.14984772,1.0188677,.20660125,3
.088338196,.1221473,11,1,1,1,.32558241,13.255891,.42857143,.73214287,.53571427,-.5330397808423395,56,1,37.04586,17,0,1,0,0,.81491166,-.15792145,.71157777,.020459656,-1.2302272,-1.3408988,1.1005619,1.0258862,1.7793648,2.0544012,-.33943066,.58100575,.6028868,.96332812,1
1.2868016,.80619258,31,1,0,1,.20971693,15.154253,.37037036,.58181816,.5272727,-.831166479054754,55,0,42.5462,22,0,1,1,1,.43662611,.57795477,.71157777,.056252189,-2.0764749,-1.8408391,.84128249,1.0258862,2.3887613,2.0544012,1.0338169,.66299373,.6028868,.96332812,3
.88731378,.63518125,42,2,1,1,.43756372,13.653174,.46575344,.56164384,.4520548,.4278736921212841,73,0,32.714581,5,1,1,0,0,.98823547,.21903999,1.0235045,-.62501627,.46856037,-.017833745,1.1453378,.39342859,.78787887,-.004593364,.96874642,.58100575,1.0188677,.48474586,4
-.51089352,.29315862,62,2,0,1,.20717646,15.341158,.56790125,.39506173,.22222222,.6029088134885608,81,1,33.212868,13,0,1,0,1,1.6860771,.64907187,-1.00489,-.96260124,2.7626696,.39131507,-.45394802,.71049106,-1.9436411,-.46088147,-1.8690425,-1.2367219,-2.5284665,-2.7426,6
.28808209,.1221473,41,1,0,1,.3516646,13.398666,.39215687,.56862748,.49019608,.3726734434020995,51,1,39.293636,17.5,1,1,0,1,1.2422819,1.0317483,-.67570662,.0085016219,-1.5194391,-.2603659,.65937561,.71049106,.33981839,-.004593364,.96874642,.91215891,.88152665,1.9204929,4
.48782599,.29315862,51,1,1,1,.25311992,14.853836,.5,.34090909,.34090909,.4162129740070402,44,0,26.045174,3.5,0,1,0,0,-.18108676,.068758011,-2.7059271,-1.6260518,-1.5194391,-.90802628,.9424057,.39342859,-.082138166,-.004593364,-.25893682,.32213247,1.0188677,.96332812,5
-.51089352,-.73290926,10,0,1,0,-.18362829,13.674917,.38181818,.56363636,.40000001,-.0487185014827428,55,0,39.63039,20,0,1,0,1,-.96862161,1.3158402,.68302464,1.1588054,-.30569619,.70610583,-.71846378,.7544511,-.72018886,.61089641,-1.5753778,-.37300643,-.74296147,-.27198109,1
.68756992,.46416995,30,0,0,0,-.45774156,15.671598,.35897437,.51282054,.43589744,.1465150783027746,39,1,32.547569,14,0,1,1,1,-.66860086,.34018892,-.31033483,.93353325,-.62783539,-.69234127,-.11846267,1.1107537,-.082138166,.45169476,.28212258,.58100575,.01232955,-1.2291459,3
-.3111496,-.048864014,10,0,0,0,-.40530583,13.209341,.35593221,.59322035,.35593221,.626352645929561,59,0,49.212868,28,0,1,0,1,.39754111,.53268749,-1.5667852,.85521591,.036866967,-.6189518,.37634546,1.0354844,-.69153476,-.004593364,-1.2711761,.32213247,-2.0850925,-.27198109,1
-1.509613,-.56189793,20,0,1,0,-.063713327,14.021638,.38709676,.58064514,.37096775,.6204580457864126,62,0,43.293636,20,0,1,0,1,1.3627911,.96128792,-.043453451,-.35901612,1.0837151,-.17219417,.10938668,-.038603131,-1.4955808,-1.6072999,.10806207,.13043147,.46554574,.47592926,2
-.3111496,-2.4430225,12,2,1,1,.021641659,13.007406,.49253732,.58208954,.49253732,.0422286421856474,67,1,35.37851,16,0,1,0,1,-1.2464522,2.2986712,.32191831,-1.2700971,-.41460484,.43904445,1.4122965,-.40440127,.55591255,-.004593364,.96874642,.91215891,-.10925148,-.0026530731,1
.48782599,-.21987534,22,2,0,1,.085577644,14.065546,.47457626,.69491524,.47457626,.1078072010696464,59,1,27.044491,5,1,1,1,0,.032810405,1.0083712,1.5408118,.87988377,-.41460484,.84970057,.39241686,.53988361,.49869403,.90327752,.28212258,.91215891,-.56246769,.96332812,2
-1.1101252,-.39088663,41,1,0,1,-.4060232,13.59646,.53571427,.39285713,.2857143,.8531692390560239,28,1,39.126625,21,0,1,0,1,.35648307,-.93501741,.59765673,-.30536658,.11366948,.2626709,.61099011,.71049106,1.7722452,.42231512,.62543452,.58100575,.28701168,.0061634984,4
-.91038132,.1221473,51,1,1,1,.35356644,14.956622,.5625,.59375,.3125,.609716043419927,32,1,39.293636,18,0,1,1,1,.1814934,.37484798,1.1018414,1.1588054,.46996897,.72773814,1.1453378,.19726267,.10530186,-.004593364,-.25893682,-.19101356,-.48403937,-.52708185,5
.48782599,.46416995,10,0,1,0,-.63611346,13.238404,.36363637,.45454547,.30909091,.3867321074714831,55,1,43.044491,20.5,0,1,0,1,.11543697,.045024753,.062067915,-.068018921,.30975461,.03009632,-1.7043927,-.78569365,-1.9722055,.42231512,-.77630931,-.78104013,-1.0785544,-1.4984739,1
.28808209,.63518125,20,0,0,0,-.30481902,14.302632,.58181816,.40000001,.34545454,.5498373168453411,55,0,26.798084,6,1,1,0,0,-.76737875,.1584917,-1.9856021,-1.1628762,1.4680496,-.47538409,-.55684555,-.554268,-.082138166,-.45617607,.019304562,-.85331988,-.34669834,.20660125,2
-.3111496,-.56189793,42,2,1,0,-.35429353,13.640581,.33333334,.3611111,.19444445,.884532599612171,36,1,30.12731,6,1,1,0,0,.37967667,.21543124,1.8076931,.0085016219,-.48193952,-.043553591,.13313739,.312924,1.7507106,-.004593364,.62543452,-1.1701642,.52249879,-.78218269,4
.088338196,.29315862,62,2,0,0,-.04436541,15.679247,.50704223,.45070422,.21126761,.949654934546618,71,1,25.546886,2,1,1,0,0,.54565674,-.7943902,-.36377981,.0085016219,.42797047,.98037988,.13313739,.19202742,-.082138166,-.004593364,.96874642,.91215891,.38515773,.69400012,6
1.0870577,.63518125,10,0,1,0,-.56927407,13.47007,.38571429,.42857143,.31428573,.844257271459202,70,1,24.295689,.5,1,1,0,0,.007306959,.12154736,.81724608,.22349493,.2444331,-.75294501,.40009618,-.0041384781,1.9407011,.96969843,.084375061,-.77133197,.6028868,.96332812,1
.48782599,.29315862,20,0,0,0,-.54577374,14.529111,.4848485,.40909091,.18181819,.8892693405182454,66,0,39.876797,15,0,1,0,0,.039712027,.69975543,-.24985889,-.86877954,-1.5773693,-2.1589468,.40009618,.71049106,.10957476,-.90775877,-.01980578,-.19101356,.46554574,-.27198109,2
-.71063739,.29315862,41,1,0,1,-.62124676,13.529934,.44680852,.53191489,.44680852,.0486109544942316,47,0,39.211498,17,0,1,0,0,.65341234,-.12926927,.4808847,1.4248055,-.56652957,-.86989254,-.25279033,1.9736859,-.082138166,2.0544012,.96874642,.91215891,1.0188677,.96332812,4
.088338196,.29315862,51,1,1,1,-.45079547,14.442312,.47272727,.54545456,.47272727,-.0576623173258564,55,1,39.37851,20,0,1,0,1,-.088479407,1.0285126,.67416769,.31209105,-.063356765,.57254463,.65937561,.71049106,-.082138166,-.004593364,-1.9186895,-.74159288,-.9000203,-1.0287081,5
-.1114057,-3.6401017,40,0,1,0,.16150707,13.848827,.43181819,.36363637,.30681819,-.1375920421248597,88,0,34.212185,16,0,1,0,0,.67220277,,-.043453451,,.86788011,,.2331719,,-.11782215,,-2.7143033,,-1.7122643,,4
.48782599,.80619258,60,0,0,0,.46938881,15.83621,.52747256,.31868133,.20879121,-.0422196383987714,91,0,44.295689,20,0,1,1,1,.87931842,-.62637663,.38239431,-.039366469,-1.8525096,-1.4382722,-1.2394657,-.088903122,.56048191,-.004593364,.38630345,-.81387264,-.10925148,.2208285,6
.68756992,.97720391,10,0,1,0,.067870095,13.718159,.40983605,.37704918,.36065573,.0713861815257125,61,0,25.546886,1.3,1,1,0,0,-.95050085,-1.2088462,-.50529689,-.77440184,-.98526686,-1.1853932,.37139168,.13962083,1.1367447,.35420862,-1.1433083,.00068742194,.6028868,.21541783,1
.88731378,-3.6401017,20,0,0,0,-.099288948,14.550259,.4107143,.375,.35714287,.4079895597141006,56,1,26.798084,1,1,1,0,0,-.55008191,-.057748869,1.4423213,.42376983,-1.7085882,-1.2221631,-.8607533,-.59040004,.10530186,.063513145,.96874642,.32213247,1.0188677,.96332812,2
-.51089352,.1221473,41,1,1,1,.16806783,13.190404,.47435898,.44871795,.41025642,.1757956649405188,78,0,38.212185,16,0,1,0,0,-.72251403,-1.5772418,-.22070143,.48949504,.45326898,1.0181535,.65937561,1.5443498,-.082138166,.45169476,-2.1969309,-.19101356,-.48403937,.96332812,4
1.2868016,.46416995,51,1,0,1,.5549798,14.350063,.4642857,.45348838,.3488372,.1111850871528152,86,0,34.959618,15,0,1,0,1,1.1432229,.96885443,-.38393325,-.2455404,1.2896869,2.9683471,-.15757211,.71318674,.94921499,2.0544012,.62543452,.72045791,.52249879,.21541783,5
.48782599,.63518125,11,1,1,0,-.7326799,13.734161,.34615386,.2820513,.24358974,.3745287472779487,78,1,28.046543,2.5,1,1,0,0,.88695687,.17486104,-2.4325426,.75549513,.6475541,.5837301,.39241686,.93999016,-.082138166,1.2440166,-.25893682,.58100575,-.34669834,.7082274,1
1.2868016,1.1482152,31,1,0,0,-.9229874,15.576188,.51351351,.22972973,.1891892,.3348981381475803,74,1,26.874743,3.5,1,1,1,0,-.6412077,.34450242,.19811539,.046090957,1.8180252,.52268469,1.7324232,-.07350067,1.5187445,-.095688559,.60174751,.25956073,.20662364,-.78759331,3
.88731378,.1221473,40,0,1,0,-.002828632,13.476494,.47368422,.60526317,.38157895,.0702235252680006,76,1,25.713894,.16,1,1,1,0,-.1059909,-.68683934,.39551675,.0085016219,-.39784935,-.53229499,.51620203,.59316248,.52734816,.71962202,.96874642,.00068742194,.20662364,-1.7535745,4
-.71063739,-.21987534,50,0,0,0,-.064088583,14.411709,.49315068,.38356164,.23287672,.1755646351883737,73,0,32.799454,13,0,1,0,0,.50625253,1.0316324,.055036951,.0085016219,.69903713,.10198013,.65937561,.312924,-.082138166,-.004593364,-.25893682,.13043147,-.34669834,.47592926,5
